Restaurant_Name,Ranking,Global_Ranking,Plats_Ranking,Service_Ranking,Atmosphere_Ranking,Text
Hard Rock Cafe - Paris,2.0,2,1,1,2,"We visit Hard Rocks all over the world and this was by far the worst.
Uninterested staff, we arrived at the time of the booking- table not ready. When finally ready, someone else was sitting there. Food took forever to arrive and not whole menu was available. 
Not Hard Rock worthy!"
Hard Rock Cafe - Paris,5.0,5,5,5,5,Sehr freundliches Personal. Wir wurden freundlich bedient. Das Essen war sehr gut.
Hard Rock Cafe - Paris,4.0,4,5,5,4,"Again we had a good time at the hard rock café. The foods great and staff was very helpfull.
One minor thing was that the cheese and bacon fries didn’t have any bacon. Or I missed it … but don’t think so."
Hard Rock Cafe - Paris,4.0,4,5,4,3,"Like every HardRock café the food was good. The staff was friendly and the things to see where good.

It is a pity that it is very expensive to buy some t-shirts, so we did not."
Hard Rock Cafe - Paris,4.0,4,4,4,4,Make a booking to ensure you are able to dine at the time you wish
Hard Rock Cafe - Paris,1.0,1,1,1,1,"Das Essen war sehr schlecht, Cheeseburger gut durchgebraten bestellt, war noch blutig. Salat war ohne Dressing. Als wir die Bestellung beanstandet haben, kam keine Reaktion außer sorry."
Hard Rock Cafe - Paris,5.0,5,5,5,5,Very good team in HR Paris ! Our waiter Rocky was perfect !
Hard Rock Cafe - Paris,5.0,5,5,5,5,"A great restaurant, feels more like the florida one than any other we have been to. As always excellent service"
Hard Rock Cafe - Paris,5.0,5,5,5,5,It was ver special and nice! We love the Hard Rock Cafe in Paris
Hard Rock Cafe - Paris,1.0,1,5,1,2,"Me da mucha pena, adoro hard rock , siempre que viajo visito los hard rock. He estado en muchos, y este es el peor. Muy mal servicio, nada de cordialidad, en fin, al menos la comida estubo bien(mas de 2 horas para cener con cita) Lo unico que salva el local es la Stta. Antra, gran profesional"
Hard Rock Cafe - Paris,3.0,3,1,5,3,"The food is awful. The place is noisy, we can't hear each other. But the restaurant is really charming and the home boy was nice."
Hard Rock Cafe - Paris,4.0,4,5,5,4,"Food good, service good but toilets need a good clean and there was no loo roll in ladies toilets at all."
Hard Rock Cafe - Paris,5.0,5,5,5,4,"Luca was the nicest waiter 
:-) everything was fine....music a little too loud"
Hard Rock Cafe - Paris,5.0,5,5,4,2,"Purtroppo, pur avendo con grande anticipo tramite sito, un tavolo per due persone ci hanno assegnato un tavolo in una parte del ristorante dove non c'era aria condizionata o comunque molto caldo perché di fronte alla CUCINA vicinissima. Siamo tornati a casa con una pizza incredibile di fritto."
Hard Rock Cafe - Paris,2.0,2,2,4,4,"It‘s too expensive for such little servings! Our kids are very thin, but they laughed as they saw their burgers. We also have waited approx. 50 min. for our dinner…that“s too long…"
Hard Rock Cafe - Paris,2.0,2,2,3,2,"Prices are much over rated for the food. I find 25€ for a Salad a complete rip off. The sandwiches and Burger prices are also very high.

The server first informed us of missing items, and when we finally ordered and received the food, we complained about missing guacamole, he replied: ""i told you it was missing today"" but it was not in the items he mentioned.

Food delivery was very much disorganized. We waited for 45 minutes for our dishes (despite the fact that the restaurant was FAR from being full. Many tables free on our floor, and the upstairs was closed (no customer). Once the dishes finally arrived, our 6 year old son did not have his dish and he had to wait an additional 10 minutes. No easy to explain a little boy that not only does everyone have to wait for a very long time, but for him it is even longer. 

Finally, i would have thought that with the prices of the Burgers and the high reputation of Hard Rock Cafe, an American Brand.. that the food would be up to the level. But it was a strong disapointement. Burger was not great, fajitas were not good, Mac & Cheese were cold (maybe explained by the delayed delivery at our table). 

All in all, i wanted to have a nice lunch with my Kids, and bring them to a fun place, all i got was stress as i had to rush to eat my dish before i would go back to work."
Hard Rock Cafe - Paris,2.0,2,2,3,4,
Hard Rock Cafe - Paris,4.0,4,5,5,4,It was a very nice Adventure. Thank You! We definetily come Back.
Hard Rock Cafe - Paris,3.0,3,3,4,3,"Too expensive, average food, not sympathetic owner or responsible"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Super service, Nadège est une serveuse adorable. Toujours excellent"
Hard Rock Cafe - Paris,2.0,2,4,2,3,"Very noisy and the service wasn't very good.
The waiter spoke poor English and was hard to hear."
Hard Rock Cafe - Paris,4.0,4,5,5,4,"Nice place, friendly service,  good food...what elle..."
Hard Rock Cafe - Paris,4.0,4,4,5,4,"First time at HRC in Paris. Not a great atmosphere overall, mostly families. People leaving early, almost empty at 9.30 pm.
On the other hand, same food we came for and some super helping guys working there.
Thanks Colin!"
Hard Rock Cafe - Paris,5.0,5,5,5,5,Superservice. Great food. Nice cocktails. Missed Queen. Nice shop.
Hard Rock Cafe - Paris,4.0,4,5,3,3,Reeds in meerdere Hard Rock cafés geweest. Eten was prima! Bediening iets minder dan gewend. We moesten vragen om de refill van de drankjes. Jammer genoeg boven gezeten
Hard Rock Cafe - Paris,3.0,3,4,3,5,"Es ist ganz schön teuer geworden in Hard Rock Cafe. Qualitativ immer noch gut, aber für einen Burger mit Pommes über 20 € zu zahlen, ist grenzwertig. Wenn man dann nach der Bestellung fast eine Stunde aufs Essen warten muss, kommt nicht gerade Freude auf. Die Zwiebelringe wurden mit Verzug von 5 Minuten gebracht. Bedeutet meine waren noch lauwarm und die meiner Frau heiß. Schlecht. Auch die Getränkeprelse waren überzogen. Für 33 cl Cola fast 6 Euro. So gern ich das HRC mag…das war erstmal der letzte Besuch."
Hard Rock Cafe - Paris,4.0,4,4,4,4,"Had a lovely cocktail, bartender made me something, as I just said what I liked. Very nice athmosphere and good food."
Hard Rock Cafe - Paris,5.0,5,5,5,5,Parfait l accueil sympathique comme tout le reste 🙏
Hard Rock Cafe - Paris,4.0,4,4,5,4,"Fantastic service from Homeboy, who  took very good care of us."
Hard Rock Cafe - Paris,1.0,1,1,1,1,"Très déçus. Service très moyen. Lieu bruyant (musique ok mais on ne pouvait même pas s’entendre parler). 
Nourriture pas bonne, décevante.
Nous avions adoré le restaurant de Porto et pensions retrouver la même chose. Pas du tout !
Très décevant. Nous n’y retournerons évidemment pas."
Hard Rock Cafe - Paris,5.0,5,5,5,5,Perfect ! + Guns n' Roses songs and concert discount !
Hard Rock Cafe - Paris,4.0,4,5,4,4,"Es war sehr laut. Die Bedienung hat leider etwas leise geredet, so dass ich sie fast nicht verstanden habe. Sonst aber sehr gut. Wie immer.. ! :-)"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Delicious, fast, friendlly and helpful Personal."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"cheese nachos (ask for the ""classic"" version without the processed food ""cheese blend"" that makes nachos soft, and the buffalo wings were as good as usual. Great service is customary at Hard Rock;"
Hard Rock Cafe - Paris,5.0,5,4,5,4,More green and crunchy haricots verts next time. Good food service. Very accommodating staffs. Nice and friendly too.
Hard Rock Cafe - Paris,5.0,5,5,5,4,"Very good service, nice experience, good choice for dining"
Hard Rock Cafe - Paris,5.0,5,5,5,5,Usual great quality on food  and service. Ambience is nice with music and video.
Hard Rock Cafe - Paris,4.0,4,4,5,5,Great place in Paris to eat with an extra potion of international flair.
Hard Rock Cafe - Paris,5.0,5,5,5,5,Nous avons passé une très bonne soirée dans ce lieu ! Le service était vraiment super et les employés très gentil !
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Mirian was great!
Help us with the order!
Everything was perfect."
Hard Rock Cafe - Paris,3.0,3,3,3,2,"Experience très mitigée pour cette visite alors que nous sommes des habitués. L'ambiance au RDC est assez tristounette et l'accueil moins engageant et dynamique qu'à l'habitude. L'attente est très longue ! Pas de pochette rockstar pour les enfants, du coup l'attente se fait encore plus ressentir. Une attente encore interminable pour le dessert...même le burger est moins bon que d'habitude avec une viande violacée et un pain complètement imbibé. Quelle déception pour cette visite !"
Hard Rock Cafe - Paris,3.0,3,4,4,3,Vriendelijk personeel en goed gegeten. Lekkere cocktails
Hard Rock Cafe - Paris,2.0,2,2,2,2,Incredibly slow service ( more than one hour wait for food) and very mediocre food
Hard Rock Cafe - Paris,4.0,4,4,4,4,"Fast service, good food and interresting interior. High price & High noice level due to extremely many customers draws back the overall experience."
Hard Rock Cafe - Paris,4.0,4,4,4,4,"Food was pretty good and overall, great service.   Prices are a bit high and always have been at Hard Rocks."
Hard Rock Cafe - Paris,5.0,5,5,5,5,Amine the waiter was very kind og helpful. The food was good.
Hard Rock Cafe - Paris,5.0,5,4,5,5,First time in Hard Rock Cafe Paris and it did not disappoint.
Hard Rock Cafe - Paris,5.0,5,5,5,5,"the five of us had a great time, and our waitress was great (a newbie) in the  great tradition of the HRC. 
Just missing the old time favorites ( spring rolls, club sandwich, Texan Chipotle pulled pork, Haystack salad, and HOMEMADE cheesecake  etc)."
Hard Rock Cafe - Paris,1.0,1,1,1,1,"I booked this a 18th birthday celebration for my niece. I messaged on here and was told we would have a good table and also requested a cake.
On arrival we had an awful table and the lady was not aware of any celebration. They said we could not move. We waited for 15 min and no one came to take out drinks order, we then left."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Après une décevante impression l’année passée, nette amélioration cette année."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Food was good, nice atmospfere, and friendly people"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Serveur agréable et service parfait
Nous avons passé un agréable moment comme à chaque fois"
Hard Rock Cafe - Paris,5.0,5,5,5,5,Great food and staff very helpful and easily come again next time I visit Paris
Hard Rock Cafe - Paris,5.0,5,4,4,5,"Bon accueil, bonne qualité de plat, musée d'articles de music génial."
Hard Rock Cafe - Paris,5.0,5,5,5,5,The service was great and the food was also. As usual the ambiance was fantastic and everyone seemed to be having fun.
Hard Rock Cafe - Paris,5.0,5,5,5,5,"as usual the ribs were outstanding, really the house specialty, never equalled elsewhere.
Nachos (the"" classic"" version without the cheese sauce) ) were very good too to share"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Great atmosphere and outstanding customer service, Laura is always awesome!"
Hard Rock Cafe - Paris,1.0,1,3,1,4,"We had a reservation  for HR Paris and we arrived in time. We were put at one table and someone came to ask us about the order. 
First problem: nobody told us that there is a promo going on - we had both HR tee-shirts and we would have benefited from 10% of discount. But we only found out after leaving the restaurant when a nice lady from the shop told us about it.
Second problem - the biggest one: 
When sitting at the table drinking our cocktails, a lady came to tell us that we have not the right to set there and that other clients have the table. She was not elegant in talking, she rolled her eyes and told us that we have to move at the bar. 
We asked for the manager to come, who indeed arrived for presenting apologies and for offering us a free desert.
Anyway, the overall experience was the worst of all the Hard Rock cafes visited.
The impression is that they consider guests as occasional clients who will never come back an can be treated anyhow. 
Will not go again, even if we are regular customers of the chain."
Hard Rock Cafe - Paris,4.0,4,4,3,3,"It was good, The Food was Nice, music choice could be better."
Hard Rock Cafe - Paris,4.0,4,5,5,4,"A great experience, always iconic."
Hard Rock Cafe - Paris,3.0,3,5,3,3,"Oubli de nos boissons qu’on a attendues un moment. Erreur sur la commande (commande d’un burger sans fromage, arrivé avec fromage, mais tout de suite remplacé). Erreur sur l’addition, on m’a compté 2 fois le fameux burger. On me l’a remboursé directement, mais heureusement que j’ai fait attention. 
Cela fait beaucoup d’erreurs pour un repas, mais personnel OK, souriant et agréable."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Great food and service, would highly recommend this restaurant."
Hard Rock Cafe - Paris,5.0,5,5,5,5,Food was great. Service was great. Live music was awesome
Hard Rock Cafe - Paris,2.0,2,3,3,3,"We wanted to order a large bottle of evian water-sold out. Then the baby back ribs - sold out. So I ordered the GRILLED chicken sandwich. And received the fried chicken sandwich... Many mishaps...however, food was good, not cheap, but great music!
(Clothes we wanted to buy were also sold out in our size)"
Hard Rock Cafe - Paris,1.0,1,1,2,2,A big disappointment. Some of the Food on the menu was not available. Food was not cooked to our order and we had to send it back. Cocktails didn’t meet our expectation.
Hard Rock Cafe - Paris,1.0,1,1,2,2,"Very overpriced food and drinks. I wouldn't have minded paying so much if the food was special or had a wow factor but I could have made the same meal at home. 
Our server seemed preoccupied, there wasn't much of an atmosphere.
Very disappointed and I will never return to a Hard Rock Cafe."
Hard Rock Cafe - Paris,4.0,4,5,5,5,"good lunch .Our new waiter didn't know about the ""classic "" nachos  ( no uggly processed food 4 cheese blend, but double the cheese). I explained it and we got what we wanted.  please spread the world !Lunch was great as usual .

problems:
As you dont' have anymore the traditional unsweetned legendary  ice tea, we took tap water. Another sale missed for you , sorry guys.

The ribs were not ready for lunch. Unfortunate because after the crap menu change froma 15 onths ago or so , that about the last item for which I 'm coming to HRC. I managed with the southwestern salad ( overpriced though)
  Best regards

Eric"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"We always have a good time in HRC Paris! The food is always great (no matter what you get), service is friendly and of course, the music and ambiance is perfect! Thank you!"
Hard Rock Cafe - Paris,2.0,2,3,2,1,"Dos is what it is - despite booking we had to wait for a table and we’re finally seated under the stairs after being told to get a drink at the bar. After 20mins of waiting and still not at the front of the queue the drinks were abandoned.
Only 2 people on the bar all night (for tables and bar service).
To be fair the front of hours was nice (if harassed) and waiter was fine. Just way too few staff"
Hard Rock Cafe - Paris,1.0,1,5,3,1,"Einen Fisch zur Auswahl und den hat es dann nicht gegeben 
Steak 2 zur Auswahl auch nur 1 verfügbar"
Hard Rock Cafe - Paris,3.0,3,5,5,5,"Food and service was absolutely amazing.
Just one disappointment - I had put on the notes when I booked that it was my brothers 18th birthday and if happy birthday could be sung alongside his desert and unfortunately that didn't happen."
Hard Rock Cafe - Paris,4.0,4,5,5,4,"The service was super! Miriam was very friendly, nice and did great!"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Amazing restaurant. Pricey, yes, but very much worth it. Excellent food, atmosphere, music, and staff, dining doesn't get any better than this."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Essen wie immer SUPER GUT, eigene Speisekarte für Unverträglichkeiten -> SUPER NUR SO WEITER !!!
Besten Dank an MIRIAM, Sie hat uns SUPER TOLL BETREUT !!!"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Great experience! Good service, awesome ambience, delicious food. Gluten free menu. Interesting interior. Nice music"
Hard Rock Cafe - Paris,3.0,3,4,3,3,"Cher pour la prestation, surtout les cocktails (avec vente de verres qu’il n’y a plus en stock).
Repas néanmoins bon ainsi que le cocktail (servi dans un verre basique et beaucoup de glaçons).
J’ai testé, je ne reviendrai pas"
Hard Rock Cafe - Paris,4.0,4,4,5,5,merci à notre serveur pour son amabilité et sa gentillesse!
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Food is amazing, service was very professional and child meal was brought out within about 5-10 mins, which we were very impressed with, never had such a high quality level of service from any food chain like this!"
Hard Rock Cafe - Paris,2.0,2,3,1,2,"Il est absolument inacceptable de laisser des clients dans l'attente sous prétexte qu'ils n'ont pas été accompagnés à leur table ! En effet, un couple, qui ne parlait pas francais et qui n'avait pas compris qu'au hard rock café on patiente a l'entrée jusqu'à ce que L'HÔTESSE nous place ! Au bout d'une demi-heure heure nous avons signalé que le pauvre couple attendait depuis un moment que quelqu'un prenne leur commande...mais ""cette zone est fermée... personne ne les a placés...ils n'ont pas fait de réservation...."" Nous avons du expliquer au couple que malheureusement, n'ayant pas suivi le protocole, personne de cet établissement ne viendra vers eux... La serveuse a finalement pris le temps d'échanger avec eux, au bout d'une heure le couple a quitté le restaurant...sans y avoir consommé. 
Si non, Le délai d'attente pour la réception de l'addition a été quasi nul alors que le délai d'attente pour la réception des consommations a été très long."
Hard Rock Cafe - Paris,1.0,1,2,2,1,First thing we learned was that several meals wete not available…
Hard Rock Cafe - Paris,1.0,1,2,3,1,"Schlimme Akustik, Stühle und Tische extrem eng beieinander"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Wir waren sehr zufrieden. Schneller und freundlicher Service, Essen schmackhaft. Wir lieben das Hard Rock Café und empfehlen es gern weiter."
Hard Rock Cafe - Paris,5.0,5,4,5,5,"Good as always, the only thing that was not ok was the hotdog from the kids menu.

It was 90% bread and 10% meat..."
Hard Rock Cafe - Paris,5.0,5,4,5,5,Great place and atmosphere. Our server Rade was fabulous. Prices are bit high but we enjoyed every moment of our stay.
Hard Rock Cafe - Paris,5.0,5,5,5,5,A wonderful experience for my daughter’s 12th anniversary.
Hard Rock Cafe - Paris,2.0,2,4,4,2,"La personne qui s'occupe de cocher les réservations à l'arrivée était parfaitement impolie et condescendante. Je ne comprends pas qu'elle soit la vitrine et l'accueil de votre restaurant. Quant à la musique d'ambiance, on a l'image mais pas le son, c'est dommage car les téléviseurs diffusent des clips et des concerts dont on ne profite plus.
The person in charge of checking reservations on arrival was downright rude and condescending. I do not understand that it is the showcase and the reception of your restaurant. As for the background music, we have the image but not the sound, it's a shame because the televisions broadcast clips and concerts that we no longer enjoy."
Hard Rock Cafe - Paris,5.0,5,5,5,5,The staff is very friendly and the food is amazing !!!!
Hard Rock Cafe - Paris,3.0,3,3,4,3,"Well, I think that the quality of the food it has decreased. The blue cheese is not the same, the flavour of the wings is not the same also. We went one Wednesday because of the Hard rock live thing, but it was cancelled , then, we lost the oportunity to live that experience."
Hard Rock Cafe - Paris,3.0,3,4,3,4,J ai fait plusieurs Hard rock café et celui ne m a pas laissé un souvenir de fou. On arrive 5 personnes a l accueil du resto dont 4 qui rigolent entre eux sans te  dire bonjour. Quelques produits plus en stock. Un peu deçu globalement...
Hard Rock Cafe - Paris,3.0,3,4,4,3,"Pour avoir fait celui de San Francisco, je trouve celui de Paris très petit et il manque un peu d'âme rock...
Un peu déçue car j'avais gardé un super souvenir de San Francisco
Paris à faire si on n'a jamais fait d'autres Hard Rock café"
Hard Rock Cafe - Paris,5.0,5,5,5,5,Food was fantastic. Our waiter was very friendly  and fast. Very good service.
Hard Rock Cafe - Paris,4.0,4,4,5,3,Globalement bien le cuisine est bonne le personnel au top  très compétent et à l’écoute . Mais pas fan lance . Pas très chaleureux . Pas rapport à avant les travaux je suis aller plusieurs fois avant et autres travaux et ça manque d’ambiance c’est dommage par se que le hard rock café on viens aussi pour ça .
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Very good food and nice servie.
Nice and clean resturant."
Hard Rock Cafe - Paris,4.0,4,4,5,5,We enjoyed our stay. The service was fast and very friendly.
Hard Rock Cafe - Paris,5.0,5,5,5,5,Music maybe a little too loud but everything was great.
Hard Rock Cafe - Paris,5.0,5,5,5,4,Een aangename avond met lekker eten en vriendelijke bediening. Aanrader voor iedereen
Hard Rock Cafe - Paris,5.0,5,4,5,5,"Ein gutes Ambiente und ein warmer Burger.
Gute und schnelle Bedienung"
Hard Rock Cafe - Paris,5.0,5,4,5,5,Très bon accueil et service à table. Repas très bon. Prix relativement élevé.
Hard Rock Cafe - Paris,5.0,5,5,5,5,It was tasty and big menu's. The working people were friendly and helpfull.
Hard Rock Cafe - Paris,4.0,4,5,4,4,"Wie immer ausgezeichnetes Essen. Dass man reservieren muss, ist etwas nervig"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"We like to eat at Hardrock café in every city we go to because they just have the best burgers! And yes, also in Paris they we really good. But this time the great service made our evening even better. Roxanne helped us and she was very friendly. We had some good conversations and laughs, that was really great."
Hard Rock Cafe - Paris,5.0,5,4,5,5,"Our server, Diane was fabulous! The food was as expected and wonderful especially after a week of French food. Good to have a burger."
Hard Rock Cafe - Paris,2.0,2,1,4,4,"The food was not good, it’s as simple as that.  Really disappointing"
Hard Rock Cafe - Paris,1.0,1,1,1,1,"Bad food 
Too much waiting Time for food and drinks 
Too expensive"
Hard Rock Cafe - Paris,3.0,3,4,1,3,"Although we had a reservation and arrived on time at the restaurant, we had to wait 20 Minutes for our table!
After we finished our meal the waiter asked for coffee or dessert. We denied and a few moments later we got the bill (eventhough we didnt ask for it yet). For us a clear sig n, that we are not welcome anymore. This was not that friendly. We were sitting at our table for not more than one hour and they take leave of us like this."
Hard Rock Cafe - Paris,5.0,5,4,5,5,Quel plaisir de manger sans gluten dans une ambiance musicale qu'on adore !
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Passage a paris. 
Très bien reçu. La table était prête avant l'heure. Le serveur était très sympa. 
L'ambiance et le repas étaient vraiment bon. 
Nous avons passé une excellente soirée"
Hard Rock Cafe - Paris,4.0,4,3,4,4,"My last dinner wasn’t so excellent
It’s always the same food no variety 
I booked for 8:45pm but when I arrived the table was still occupied I had to wait for 15min"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Great experience, friendly Service and a top Location"
Hard Rock Cafe - Paris,5.0,5,5,5,4,"All perfect!!!
The waitress has been very polite with my daughters."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Hamburgers au top 
Wings géniales! 
Cocktail excellent ! Je vous conseil le HRC!"
Hard Rock Cafe - Paris,1.0,1,3,1,1,"The service was EXTREMELY bad... Inattentive, listless, fake-friendly... We're not used to that in the HRC!"
Hard Rock Cafe - Paris,4.0,4,4,3,3,"the invoice was 86.49 €
with happy hours we received a reduction (written on the ticket of 23.86 €) but we paid the whole, 86,49 + tips - payment with ""cheque vacance ANCV"" and credit card
we made a claim on official site
we are waiting for feebach and refund"
Hard Rock Cafe - Paris,5.0,5,5,5,5,We had an amazing experience from start to finish. We arrived 30 mins early and they allowed us to sit and eat when we arrived. Our waiter “Chatty” was fantastic and he couldn’t do enough for us and he made us laugh with his humour. The food was amazing and Paris is one of the best Hard Rocks we have been to.
Hard Rock Cafe - Paris,5.0,5,5,5,5,"We arrived early, because it was raining and our feet hurt after so much sightseeing and I’m so glad we did. Excellent service. A drink in the bar first. And good food. Thank you."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Excellent rips and burgers, great staff, good cocktails"
Hard Rock Cafe - Paris,4.0,4,4,3,4,It took a long time for someone to come to our table and take our order.
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Overall great experience as always,good service and good food"
Hard Rock Cafe - Paris,2.0,2,2,2,3,"Table au fond à côté de la cuisine : pas d’ambiance, pas conviviale, chaleur insupportable baffle au dessus de la tête avec un son excessif. 
Fajitas sans guacamole oubli ? Non la serveuse nous annonce qu’il n’y a en a plus …!
4 plats commandés et 1 qui arrive 10mn après les 3 autres. 
Pour le prix pas terrible."
Hard Rock Cafe - Paris,5.0,5,5,5,3,"Toilets hadn’t igienic paper
No soap for washing hands 
Ahi ahi ahi"
Hard Rock Cafe - Paris,3.0,3,2,3,2,"Inside it was looking nice. The ribs were not good. We got a new one, but again not very good. Furthermore it was oke."
Hard Rock Cafe - Paris,4.0,4,3,4,3,Had booked months in advance and was disappointed to find tables not cleared away and been pushed to aside table. 2 out of 3 meals were ok. The buffalo chicken sandwich was dry and cold so most of it was left.
Hard Rock Cafe - Paris,3.0,3,3,1,5,attesa troppo lunga e dopo un’ora si sono accorti che non c’era arrivato nulla e di essersi sbagliati. Dopo l’ennesima sollecitazione ci sono arrivati i piatti e non erano nemmeno eccellenti.
Hard Rock Cafe - Paris,5.0,5,5,5,5,Great experience - lovely staff who were friendly and welcoming.
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Fantastic night! Started with happy hour cocktails, a bit of shopping for tshirts and bits and bobs until time for our table. Excellent food and service from Laura, great music videos and finished off with a fun photo in the Photo Booth 🤣 Great night 🥰"
Hard Rock Cafe - Paris,3.0,3,3,3,4,Had reservaties en we moesten 25 min wachten terwijl we al 1 u op voorhand daar waren. Er was een zeer luide groep aanwezig.
Hard Rock Cafe - Paris,4.0,4,4,5,4,"Tolle Atmosphäre. Etwas laut zum Unterhalten aber deswegen geht ja man auch dorthin. Bedienung und Service top. Sind auf alle Wünsche eingegangen. Sehr nettes und aufmerksames Personal welches Freude bei der Arbeit hat. Es war eher kühl im Restaurant und hatte Durchzug, deshalb nur 4 Sterne."
Hard Rock Cafe - Paris,5.0,5,4,5,5,"Nice meal, tender spare ribs and pulled pork, very friendly staff and lovely music!"
Hard Rock Cafe - Paris,3.0,3,3,2,3,"Our server didn't tell us there were no beans, gave my husband coleslaw when he is lactose intolerant!
Our server was being trained but she would have been better without the trainer.
Internet in the venue is awful so couldn't share experience with friends or log onto my Unity App!
Groups of staff having laugh around the kitchen when we were waiting to to order and couldn't get their attention.
Having visited a large number of Hard Rock cafes this was by far the worse."
Hard Rock Cafe - Paris,5.0,5,5,5,5,Our waitress was able to speak good English so communication was good the manager was very friendly and the food was good.
Hard Rock Cafe - Paris,3.0,3,3,2,1,"Sadly the power went off so we ate in dark light
But well meat was good as always"
Hard Rock Cafe - Paris,4.0,4,4,4,4,The ambience of the restaurant was very good and the food was great!! The only issue’s there was an electrical problem; the electric went off for more than 30 minutes.
Hard Rock Cafe - Paris,5.0,5,5,5,5,"This place is just awesome! The host have the best energy and are so welcoming! Our server was Rocky and he was very accommodating and attentive. We never had to ask for anything, he was right there with it before we could even ask! I will come here every time I'm in Paris!"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Couldn't fault anything, great experience. Great music, service & meal."
Hard Rock Cafe - Paris,5.0,5,5,5,5,Excellent evening spent in a professional yet friendly atmosphere.
Hard Rock Cafe - Paris,5.0,5,5,5,5,Staff and service was fantastic. Clean bright and welcoming. Food was superb. Excellent choice of drinks
Hard Rock Cafe - Paris,5.0,5,5,5,5,"We arrived a little late due to the Uber driver so we were worried. Those worries were quickly replaced when we saw the smiles on the faces of the energetic hosts who greeted us at the door. We were sat quickly and our server came right over to introduce himself. His name was Homeboy and I highly suggest you request his section if you come here. Not only was he very attentive, our many request for substitutions and additions didn’t seem to bother him at all. With a table of three women from the USA (Michigan) I can admit we were a lot to deal with, but Homeboy assured us that he was there for us and he understood that we may not want our food exactly as it was presented on the menu. In addition to our interactions with Homeboy, the manager and other servers were ready and willing to assist us with whenever we needed anything. They even sung happy birthday to me and presented me with a complimentary ice cream Sunday!  We even got a little taste of home  when they played a song by Eminem! Overall, everything at Hard Rock Cafe was perfect. This was an awesome experience on my birthday my first time in Paris that I will never forget!  I highly recommend visiting the Hard Rock Cafe when in Paris!"
Hard Rock Cafe - Paris,4.0,4,3,4,4,Great restaurant and shop. All the staff so lovely and helpful.
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Food was very nice, staff worked hard to look after everyone, restaurant was clean and tidy, thanks to all for sorting my partners birthday, had a great time."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"La carte des desserts n'est pas assez élargie à mon goût et les milkshake sont bons mais trop simplistes.
Très beau restaurant
Super service aimable et rapide 
Propre
Le burger est juste excellent"
Hard Rock Cafe - Paris,5.0,5,5,5,4,"We are addicted to Hard Rock Cafés . The food is always outstanding. 
The music always too loud to allow a conversation. :-p
 Maybe at lunch it could be softer.
Restrooms (in Paris) need maintenance"
Hard Rock Cafe - Paris,2.0,2,1,3,4,"Food lacked any kind of flavour. Such a shame, ambiance was fine."
Hard Rock Cafe - Paris,5.0,5,5,5,5,Het eten was weer fantastisch evenals de bediening en de gastvrijheid
Hard Rock Cafe - Paris,5.0,5,5,5,5,Very good place. Must visit. The waitress was very helpful and nice.
Hard Rock Cafe - Paris,5.0,5,5,5,5,"GREAT VISIT GREAT FOOD GREAT HOSPITALITY...but the price was high.
WE HAD A GREAT TIME THANK YOU"
Hard Rock Cafe - Paris,1.0,1,2,2,2,"quite dissapointed, never going back again...expensive, tasteless, extremely long service"
Hard Rock Cafe - Paris,5.0,5,4,4,4,"Itwas a nice visit in the hard rock cafe
The legendary location
Thanks a lot to the team!!!"
Hard Rock Cafe - Paris,4.0,4,4,5,4,Great service and tasty food. Just a shame the upstairs space was not available as it was quite drafty and not very private downstairs.
Hard Rock Cafe - Paris,4.0,4,4,5,5,Nice ambiance ! As always quality food and music !
